algorithm_id,algorithm_label,relative_path_length
grid_astar,Grid A*,1.0227279527642577
grid_astar,Grid A*,1.0287706053459913
grid_astar,Grid A*,1.1773558600686638
grid_astar,Grid A*,1.0214135102963724
grid_astar,Grid A*,1.0553253905255373
grid_astar,Grid A*,1.1548439256113467
grid_astar,Grid A*,1.0657223753510148
grid_astar,Grid A*,1.079253531682796
grid_astar,Grid A*,1.225359895218416
grid_astar,Grid A*,1.122118655028711
grid_astar,Grid A*,1.0766746590104614
grid_astar,Grid A*,1.0351319234282632
grid_astar,Grid A*,1.173108151654975
grid_astar,Grid A*,1.1010032840697836
grid_astar,Grid A*,1.078017058372105
grid_astar,Grid A*,1.069351062331029
grid_astar,Grid A*,1.0488028750201268
grid_astar,Grid A*,1.2896046842094484
grid_astar,Grid A*,1.0487418704784746
grid_astar,Grid A*,1.1275298460109653
grid_astar,Grid A*,1.0436430988674947
grid_astar,Grid A*,1.035357557524062
grid_astar,Grid A*,1.1375499877857171
grid_astar,Grid A*,1.0761055553698673
grid_astar,Grid A*,1.3604120559841233
grid_astar,Grid A*,1.2443980905672511
grid_astar,Grid A*,1.176963976085894
grid_astar,Grid A*,1.2227170627366373
grid_astar,Grid A*,1.0881876124518055
grid_astar,Grid A*,1.0456897454330172
grid_astar,Grid A*,1.1123506263257503
grid_astar,Grid A*,1.1299923194751442
grid_astar,Grid A*,1.0130242196757389
grid_astar,Grid A*,1.0339032974473734
grid_astar,Grid A*,1.115662348227486
grid_astar,Grid A*,1.0207770808804655
grid_astar,Grid A*,1.071575788288533
grid_astar,Grid A*,1.0549154273803936
grid_astar,Grid A*,1.3991891307799316
grid_astar,Grid A*,1.1118701573337735
grid_astar,Grid A*,1.0747581818957108
grid_astar,Grid A*,1.061012577443512
grid_astar,Grid A*,1.2542762976103385
grid_astar,Grid A*,1.2377850963725168
grid_astar,Grid A*,1.0378813597528715
grid_astar,Grid A*,1.0022601197250538
grid_astar,Grid A*,1.053640642529722
grid_astar,Grid A*,1.1275168354947744
grid_astar,Grid A*,1.0231704961080503
grid_astar,Grid A*,1.0646955448264435
grid_astar,Grid A*,1.0796650534119279
grid_astar,Grid A*,1.1156883321617597
grid_astar,Grid A*,1.3045615818629421
grid_astar,Grid A*,1.0485012346041018
grid_astar,Grid A*,1.0483119665235192
grid_astar,Grid A*,1.0801515290774188
grid_astar,Grid A*,1.082970393208537
grid_astar,Grid A*,1.2846749211910602
grid_astar,Grid A*,1.0754247678477926
grid_astar,Grid A*,1.2368526845886585
grid_astar,Grid A*,1.0695864172645801
grid_astar,Grid A*,1.054508224116356
grid_astar,Grid A*,1.0695495385650484
grid_astar,Grid A*,1.0762865019207781
grid_astar,Grid A*,1.0329932367129988
grid_astar,Grid A*,1.3312473107364609
grid_astar,Grid A*,1.2384132245489148
grid_astar,Grid A*,1.2341479860027849
grid_astar,Grid A*,1.0692540465844171
grid_astar,Grid A*,1.0501916889560126
grid_astar,Grid A*,1.0780765155063694
grid_astar,Grid A*,1.0365318487544977
grid_astar,Grid A*,1.0776955198994698
grid_astar,Grid A*,1.0606237050694793
grid_astar,Grid A*,1.2008923804001939
grid_astar,Grid A*,1.0413608410954418
grid_astar,Grid A*,1.0635233003132325
grid_astar,Grid A*,1.003762004560184
grid_astar,Grid A*,1.0538525082363401
grid_astar,Grid A*,1.2805201055829558
grid_astar,Grid A*,1.078168276690165
grid_astar,Grid A*,1.0
grid_astar,Grid A*,1.0803259873703388
grid_astar,Grid A*,1.0392352885543914
grid_astar,Grid A*,1.0576611381733703
grid_astar,Grid A*,1.0393391218649726
grid_astar,Grid A*,1.037226962053024
grid_astar,Grid A*,1.046968633610327
grid_astar,Grid A*,1.0495572877352952
grid_astar,Grid A*,1.094971786558921
grid_astar,Grid A*,1.0295146463378848
grid_astar,Grid A*,1.3323859595740457
grid_astar,Grid A*,1.07543108883969
grid_astar,Grid A*,1.0997307866081405
grid_astar,Grid A*,1.020895408260624
grid_astar,Grid A*,1.6696047315192897
grid_astar,Grid A*,1.078855751552139
grid_astar,Grid A*,1.0
grid_astar,Grid A*,1.0494714187785414
grid_astar,Grid A*,1.089704404632088
grid_astar,Grid A*,1.051363115919623
grid_astar,Grid A*,1.0744615543525502
grid_astar,Grid A*,1.0708970929805552
grid_astar,Grid A*,1.0171450419278611
grid_astar,Grid A*,1.0138940520527142
grid_astar,Grid A*,1.0759576963656754
grid_astar,Grid A*,1.0619862098187662
grid_astar,Grid A*,1.024381263153405
grid_astar,Grid A*,1.1421413917753247
grid_astar,Grid A*,1.0830507218563046
grid_astar,Grid A*,1.2849678573712924
grid_astar,Grid A*,1.129568255146787
grid_astar,Grid A*,1.0850905671910336
grid_astar,Grid A*,1.0884098985650412
grid_astar,Grid A*,1.032307033401042
grid_astar,Grid A*,1.0312343947540983
grid_astar,Grid A*,1.11633675664292
grid_astar,Grid A*,1.0934015835178945
grid_astar,Grid A*,1.0491075982692237
grid_astar,Grid A*,1.032806090953197
grid_astar,Grid A*,1.0327945733195418
grid_astar,Grid A*,1.0192758460640503
grid_astar,Grid A*,1.0823066431897834
grid_astar,Grid A*,1.1529812408641003
grid_astar,Grid A*,1.0
grid_astar,Grid A*,1.1385314863099838
grid_astar,Grid A*,1.0391767015942537
grid_astar,Grid A*,1.1181467873648714
grid_astar,Grid A*,1.071222537781297
grid_astar,Grid A*,1.0
grid_astar,Grid A*,1.0708843608269412
grid_astar,Grid A*,1.2653067764781074
grid_astar,Grid A*,1.0943687646232554
grid_astar,Grid A*,1.03022701498073
grid_astar,Grid A*,1.254121048975877
grid_astar,Grid A*,1.0358411585371006
grid_astar,Grid A*,1.1215395022151942
grid_astar,Grid A*,1.1023374189299664
grid_astar,Grid A*,1.0400600440144958
grid_astar,Grid A*,1.0394551201837423
grid_astar,Grid A*,1.0778739067321848
grid_astar,Grid A*,1.0537535497145387
grid_astar,Grid A*,1.123871185405807
grid_astar,Grid A*,1.0522524805922295
grid_astar,Grid A*,1.0456947773771288
grid_astar,Grid A*,1.0528200739152624
grid_astar,Grid A*,1.0467011148215561
grid_astar,Grid A*,1.209548228701343
grid_astar,Grid A*,1.0815568779606053
grid_astar,Grid A*,1.038621994544702
grid_astar,Grid A*,1.0
grid_astar,Grid A*,1.099338822490075
grid_astar,Grid A*,1.0144132127814116
grid_astar,Grid A*,1.060096113198882
grid_astar,Grid A*,1.0712168155744795
grid_astar,Grid A*,1.1465233621114794
grid_astar,Grid A*,1.4275693129496592
grid_astar,Grid A*,1.029269492208233
grid_astar,Grid A*,1.0795793771882312
grid_astar,Grid A*,1.078598186486976
grid_astar,Grid A*,1.0134527495693286
grid_astar,Grid A*,1.073361930644618
grid_astar,Grid A*,1.162170915272913
grid_astar,Grid A*,1.007991096647503
grid_astar,Grid A*,1.0202375652788416
grid_astar,Grid A*,1.0840672590136944
grid_astar,Grid A*,1.077921001535985
grid_astar,Grid A*,1.0062469620918197
grid_astar,Grid A*,1.0630126431810607
grid_astar,Grid A*,1.032982979507126
grid_astar,Grid A*,1.1153712501822002
grid_astar,Grid A*,1.0436468219176882
grid_astar,Grid A*,1.1141146548393592
grid_astar,Grid A*,1.0603294353577462
grid_astar,Grid A*,1.075777482132091
grid_astar,Grid A*,1.0343371733683997
grid_astar,Grid A*,1.1457388586653796
grid_astar,Grid A*,1.2166783100607352
grid_astar,Grid A*,1.0375830402945194
grid_astar,Grid A*,1.025723059630729
grid_astar,Grid A*,1.0805464737538082
grid_astar,Grid A*,1.228601401648335
grid_astar,Grid A*,1.4836917316663831
grid_astar,Grid A*,1.0849570416543606
grid_astar,Grid A*,1.0478509995924363
grid_astar,Grid A*,1.2363249508522107
grid_astar,Grid A*,1.0789008584931583
grid_astar,Grid A*,1.0442652251327493
grid_astar,Grid A*,1.0962443843175127
grid_astar,Grid A*,1.2247679012816934
grid_astar,Grid A*,1.0906872590224326
grid_astar,Grid A*,1.0800223129543332
grid_astar,Grid A*,1.0440735473646687
grid_astar,Grid A*,1.1536007751904997
grid_astar,Grid A*,1.007812427904792
grid_astar,Grid A*,1.2809679546384272
grid_astar,Grid A*,1.195789453024763
grid_astar,Grid A*,1.6538128974051083
grid_astar,Grid A*,1.0799475646648609
grid_astar,Grid A*,1.0089963173620053
grid_astar,Grid A*,1.361208967987918
grid_astar,Grid A*,1.0597205229646658
grid_astar,Grid A*,1.3262039160220918
grid_astar,Grid A*,1.0403665799797936
grid_astar,Grid A*,1.0714057972082442
grid_astar,Grid A*,1.0207153015030537
grid_astar,Grid A*,1.066946309020775
grid_astar,Grid A*,1.0141262988131063
grid_astar,Grid A*,1.0779129768713116
grid_astar,Grid A*,1.267153627146847
grid_astar,Grid A*,1.0533514135184692
grid_astar,Grid A*,1.068067937156439
grid_astar,Grid A*,1.2536436745772819
grid_astar,Grid A*,1.3221523298054192
grid_astar,Grid A*,1.0764724105164065
grid_astar,Grid A*,1.0289377907186006
grid_astar,Grid A*,1.0458979550692598
grid_astar,Grid A*,1.0
grid_astar,Grid A*,1.0702846682615346
grid_astar,Grid A*,1.0917100672101885
grid_astar,Grid A*,1.0613430121816565
grid_astar,Grid A*,1.2179604834271678
grid_astar,Grid A*,1.0962521339735511
grid_astar,Grid A*,1.0986587059827082
grid_astar,Grid A*,1.0176446226082327
grid_astar,Grid A*,1.029491678961673
grid_astar,Grid A*,1.0917707444252462
grid_astar,Grid A*,1.0612702412197232
grid_astar,Grid A*,1.3134944913344655
grid_astar,Grid A*,1.045161852787277
grid_astar,Grid A*,1.071790229898374
grid_astar,Grid A*,1.011659381143663
grid_astar,Grid A*,1.0245733720234067
grid_astar,Grid A*,1.0344988912450344
grid_astar,Grid A*,1.0446044126715404
grid_astar,Grid A*,1.0790245742409788
grid_astar,Grid A*,1.04521117112335
grid_astar,Grid A*,1.1699779629287066
grid_astar,Grid A*,1.3696584828073397
grid_astar,Grid A*,1.0801391964974474
grid_astar,Grid A*,1.0150675215061795
grid_astar,Grid A*,1.1137331543225235
grid_astar,Grid A*,1.0
grid_astar,Grid A*,1.051360648431046
grid_astar,Grid A*,1.0406224429277733
grid_astar,Grid A*,1.0250186384109226
grid_astar,Grid A*,1.01982050644208
grid_astar,Grid A*,1.0825050300606063
grid_astar,Grid A*,1.050137858902126
grid_astar,Grid A*,1.0788979473535096
grid_astar,Grid A*,1.0834812753146958
grid_astar,Grid A*,1.0672583873641657
grid_astar,Grid A*,1.0238027983788383
grid_astar,Grid A*,1.078159528214667
grid_astar,Grid A*,1.0794097503710585
grid_astar,Grid A*,1.1245854807886613
grid_astar,Grid A*,1.075359635854727
grid_astar,Grid A*,1.1432015047490913
grid_astar,Grid A*,1.0834444385208388
grid_astar,Grid A*,1.026152373203146
grid_astar,Grid A*,1.3491511466140567
grid_astar,Grid A*,1.021750703622863
grid_astar,Grid A*,1.0440635188435845
grid_astar,Grid A*,1.0353764060038886
grid_astar,Grid A*,1.0085933263711
grid_astar,Grid A*,1.0858772387569682
grid_astar,Grid A*,1.0514623127224507
grid_astar,Grid A*,1.2466318940334955
grid_astar,Grid A*,1.0839840492854134
grid_astar,Grid A*,1.0590511512171001
grid_astar,Grid A*,1.0361322841479845
grid_astar,Grid A*,1.090646329476952
grid_astar,Grid A*,1.053305557862789
grid_astar,Grid A*,1.0549669909466786
grid_astar,Grid A*,1.3108591150296407
grid_astar,Grid A*,1.199369887897047
grid_astar,Grid A*,1.0349936005598952
grid_astar,Grid A*,1.0295480590063313
grid_astar,Grid A*,1.1518924937809571
grid_astar,Grid A*,1.1541288768926872
grid_astar,Grid A*,1.3681223678922863
grid_astar,Grid A*,1.1566898565812476
grid_astar,Grid A*,1.2630547343971563
grid_astar,Grid A*,1.034092204593671
grid_astar,Grid A*,1.1559370605249588
grid_astar,Grid A*,1.0938894383509066
grid_astar,Grid A*,1.194774016080308
grid_astar,Grid A*,1.054128270323814
grid_astar,Grid A*,1.0849823134784145
grid_astar,Grid A*,1.0467833759606358
grid_astar,Grid A*,1.0240173843024518
grid_astar,Grid A*,1.2598444395848474
grid_astar,Grid A*,1.0082442232405473
grid_astar,Grid A*,1.035282335826634
grid_astar,Grid A*,1.093728051895473
grid_astar,Grid A*,1.0339040435469462
grid_astar,Grid A*,1.1098737742482638
grid_astar,Grid A*,1.0793691533357304
grid_astar,Grid A*,1.0133833932649445
grid_astar,Grid A*,1.0356577693356264
grid_astar,Grid A*,1.2337418058210696
grid_astar,Grid A*,1.0990673563706639
grid_astar,Grid A*,1.244520747930819
grid_astar,Grid A*,1.1718416917363894
grid_astar,Grid A*,1.0541647624974897
grid_astar,Grid A*,1.0784651656414561
grid_astar,Grid A*,1.0263547767288566
grid_astar,Grid A*,1.1292637115631274
grid_astar,Grid A*,1.275904737384947
grid_astar,Grid A*,1.0860505215234169
grid_astar,Grid A*,1.0643713775077956
grid_astar,Grid A*,1.0614750610380737
grid_astar,Grid A*,1.0625447898771772
grid_astar,Grid A*,1.1347382563516244
grid_astar,Grid A*,1.1047362545259696
grid_astar,Grid A*,1.1101327061573014
grid_astar,Grid A*,1.0311956541036351
grid_astar,Grid A*,1.0425024363121937
grid_astar,Grid A*,1.0437375588359041
grid_astar,Grid A*,1.0106755915590742
grid_astar,Grid A*,1.0843834023113486
grid_astar,Grid A*,1.0462926705800577
grid_astar,Grid A*,1.0441517648079046
grid_astar,Grid A*,1.0
grid_astar,Grid A*,1.126775353192774
grid_astar,Grid A*,1.045796353308455
grid_astar,Grid A*,1.0215856677827972
grid_astar,Grid A*,1.0750057452596664
grid_astar,Grid A*,1.2393853972517301
grid_astar,Grid A*,1.0790061423813995
grid_astar,Grid A*,1.0219163311653225
grid_astar,Grid A*,1.0260660207357317
grid_astar,Grid A*,1.011202482808607
grid_astar,Grid A*,1.059113773006438
grid_astar,Grid A*,1.2446674042655625
grid_astar,Grid A*,1.0519113454675184
grid_astar,Grid A*,1.0710722668393715
grid_astar,Grid A*,1.068112672584219
grid_astar,Grid A*,1.0
grid_astar,Grid A*,1.0826285051578448
grid_astar,Grid A*,1.0795330819513935
grid_astar,Grid A*,1.0
grid_astar,Grid A*,1.0114363971388456
grid_astar,Grid A*,1.1518909463321065
grid_astar,Grid A*,1.271201049441041
grid_astar,Grid A*,1.0798751119371914
grid_astar,Grid A*,1.071019106474872
grid_astar,Grid A*,1.0699452403912015
grid_astar,Grid A*,1.0277106927228918
grid_astar,Grid A*,1.055141789427045
grid_astar,Grid A*,1.0574687303048327
grid_astar,Grid A*,1.0654451208995512
grid_astar,Grid A*,1.092832342366568
grid_astar,Grid A*,1.3342867340700544
grid_astar,Grid A*,1.0203082244187234
grid_astar,Grid A*,1.1708543413268473
grid_astar,Grid A*,1.059644055992105
grid_astar,Grid A*,1.1053427589251121
grid_astar,Grid A*,1.3347454938746304
grid_astar,Grid A*,1.018631684327014
grid_astar,Grid A*,1.0235559343286258
grid_astar,Grid A*,1.0771816663751086
